bedrooms,type,location,area,bathrooms,parking,price
4.0,house,Camps Bay,316.0,3.5,4,12850000.0
0.0,apartment,Cape Town City Centre,45.0,1,1,2000000.0
2.0,apartment,De Waterkant,105.0,2,1,5500000.0
3.0,apartment,Sea Point,462.0,3,3,24900000.0
3.0,house,Woodstock,300.0,2,2,2999999.0
5.0,house,Rondebosch,618.0,5,8,10500000.0
2.0,apartment,Thornton,60.0,1,1,895000.0
3.0,house,Retreat,495.0,2,2,1825000.0
2.0,apartment,Bantry Bay,97.0,2,1,9500000.0
3.0,house,Woodstock,300.0,2,2,2999999.0
4.0,house,Newlands,496.0,3,4,7350000.0
1.0,apartment,Observatory,59.0,1,2,1995000.0
6.0,house,Camps Bay,596.0,4,3,19950000.0
3.0,house,Silvertree Estate,700.0,3,2,8500000.0
5.0,house,Camps Bay,969.0,4,2,19995000.0
3.0,house,Marina Da Gama,878.0,2,6,2300000.0
3.0,house,Pinelands,406.0,2,2,2500000.0
1.0,apartment,Kensington,24.0,1,1,480000.0
1.0,apartment,Woodstock,48.0,1,1,1600000.0
2.0,apartment,Sea Point,187.0,2,1,6495000.0
2.0,apartment,Observatory,79.0,2,1,2760000.0
4.0,house,Bergvliet,1.0,3.5,8,4950000.0
3.0,house,Silvertree Estate,700.0,3,2,8500000.0
6.0,house,Camps Bay,596.0,4,3,19950000.0
5.0,house,Camps Bay,969.0,4,2,19995000.0
3.0,house,Marina Da Gama,878.0,2,6,2300000.0
3.0,house,Pinelands,406.0,2,2,2500000.0
1.0,apartment,Kensington,24.0,1,1,480000.0
1.0,apartment,Woodstock,48.0,1,1,1600000.0
2.0,apartment,Sea Point,187.0,2,1,6495000.0
2.0,apartment,Observatory,79.0,2,1,2760000.0
4.0,house,Bergvliet,1.0,3.5,8,4950000.0
3.0,house,Silvertree Estate,700.0,3,2,8500000.0
2.0,apartment,Sea Point,102.0,2.5,2,5990000.0
3.0,house,Sea Point,179.0,2,1,4500000.0
2.0,apartment,Claremont,76.0,1,2,2275000.0
3.0,house,Surrey Estate,633.0,2.5,1,2495000.0
6.0,house,Camps Bay,757.0,6.5,4,29500000.0
5.0,house,Marina Da Gama,640.0,5,2,3950000.0
5.0,house,Marina Da Gama,640.0,5,2,3950000.0
3.0,house,Ottery,521.0,2,4,2399000.0
3.0,house,Zeekoevlei,178.0,1,1,995000.0
1.0,apartment,Cape Town City Centre,120.0,1,1,4250000.0
3.0,apartment,Green Point,312.0,2,2,7995000.0
2.0,house,Claremont,1.0,4,5,8500000.0
2.0,apartment,Cape Town City Centre,95.0,2,1,3900000.0
4.0,house,Constantia,1.0,4,2,12995000.0
1.0,apartment,Newlands,73.0,1,1,2150000.0
2.0,apartment,Waterfront,151.0,2,2,11600000.0
2.0,apartment,Diep River,96.0,1,1,1695000.0
2.0,apartment,Green Point,143.0,2.5,2,6700000.0
4.0,house,Fresnaye,520.0,3,4,17950000.0
5.0,house,Constantia,1.0,4,2,14995000.0
3.0,house,Kirstenhof,360.0,3,2,4456521.0
2.0,apartment,Cape Town City Centre,95.0,2,1,3900000.0
3.0,house,Kirstenhof,360.0,3,2,4456521.0
2.0,apartment,Sea Point,102.0,2.5,2,5990000.0
4.0,house,Rondebosch,496.0,2.5,4,5750000.0
3.0,house,Sea Point,179.0,2,1,4500000.0
3.0,house,Surrey Estate,633.0,2.5,1,2495000.0
2.0,apartment,Claremont,76.0,1,2,2275000.0
6.0,house,Camps Bay,757.0,6.5,4,29500000.0
5.0,house,Marina Da Gama,640.0,5,2,3950000.0
3.0,house,Zeekoevlei,178.0,1,1,995000.0
1.0,apartment,Claremont,53.0,1,1,1550000.0
1.0,apartment,Cape Town City Centre,72.0,1,1,1895000.0
4.0,house,Sea Point,529.0,4,1.5,7495000.0
5.0,house,Bo Kaap,439.0,3,2,5100000.0
3.0,house,Marina Da Gama,704.0,2,2,2950000.0
3.0,house,Marina Da Gama,704.0,2,2,2950000.0
2.0,apartment,Rondebosch,72.0,2,2,2250000.0
7.0,house,Higgovale,2.0,4,3,32000000.0
3.0,house,Kirstenhof,711.0,2,2,2695000.0
1.0,apartment,Gardens,57.0,1,1,1900000.0
1.0,apartment,Sea Point,60.0,1,1,3950000.0
1.0,apartment,Claremont,53.0,1,1,1550000.0
1.0,apartment,Cape Town City Centre,72.0,1,1,1895000.0
4.0,house,Sea Point,529.0,4,1.5,7495000.0
5.0,house,Bo Kaap,439.0,3,2,5100000.0
3.0,house,Marina Da Gama,704.0,2,2,2950000.0
2.0,apartment,Rondebosch,72.0,2,2,2250000.0
7.0,house,Higgovale,2.0,4,3,32000000.0
2.0,apartment,Rondebosch,72.0,2,2,2250000.0
3.0,house,Kirstenhof,711.0,2,2,2695000.0
1.0,apartment,Gardens,57.0,1,1,1900000.0
1.0,apartment,Sea Point,60.0,1,1,3950000.0
5.0,house,Muizenberg,735.0,3,2,6900000.0
3.0,apartment,Sea Point,127.0,2,1,5450000.0
6.0,house,Camps Bay,755.0,4,2,14995000.0
3.0,apartment,Sea Point,264.0,3.5,2,12900000.0
7.0,house,Vredehoek,700.0,4,1,8300000.0
3.0,house,Zonnebloem,104.0,1,1,2975000.0
1.0,apartment,Woodstock,60.0,1,1,1295000.0
3.0,house,Bishopscourt Village,450.0,2,1,5450000.0
2.0,house,Pelican Park,216.0,1,1,849000.0
4.0,house,Camps Bay,761.0,4.5,2,15950000.0
6.0,house,Camps Bay,652.0,7,2,14500000.0
3.0,house,Bergvliet,532.0,2,3,2825000.0
2.0,apartment,Observatory,71.0,2,1,1895000.0
2.0,apartment,Cape Town City Centre,150.0,2,2,6990000.0
3.0,house,Constantia,659.0,4,2,13250000.0
2.0,house,University Estate,193.0,2,2,3295000.0
4.0,house,St James,1.0,3,2,14000000.0
1.0,apartment,Cape Town City Centre,71.0,1,1,2450000.0
2.0,apartment,Mouille Point,96.0,1,1,3600000.0
1.0,apartment,Claremont,68.0,1,1,1999999.0
8.0,house,Bishopscourt,7.0,8,6,0
3.0,apartment,Kenilworth,104.0,1.5,2,1750000.0
1.0,apartment,Constantia,2.0,1,8,9600000.0
1.0,apartment,Sea Point,98.0,1,1,5250000.0
2.0,apartment,Claremont,81.0,2,2,1995000.0
2.0,apartment,Sea Point,82.0,2,2,4959000.0
3.0,house,Stonehurst Mountain Estate,300.0,3.5,2,6500000.0
1.0,apartment,Constantia,2.0,1,8,9600000.0
1.0,apartment,Green Point,48.0,1,2,2895000.0
2.0,apartment,Sea Point,97.0,1.5,1,3695000.0
1.0,apartment,Rondebosch,1.0,1,1,3300000.0
2.0,apartment,Sea Point,180.0,2,4,9500000.0
2.0,apartment,Rondebosch,78.0,1,1,1695000.0
5.0,house,Oranjezicht,490.0,4,1,11800000.0
1.0,apartment,Cape Town City Centre,72.0,2,1,2995000.0
3.0,house,Stonehurst Mountain Estate,300.0,3,2,5350000.0
3.0,apartment,Green Point,176.0,3.5,2,8550000.0
3.0,house,Philadelphia,895.0,3,2,3750000.0
2.0,apartment,De Waterkant,99.0,2,2,3795000.0
4.0,house,Camps Bay,240.0,3,2,13750000.0
2.0,apartment,Observatory,64.0,1,2,1895000.0
4.0,house,Tamboerskloof,491.0,3,2,12995000.0
0,apartment,Rondebosch,37.0,1,1,1095000.0
3.0,house,Philadelphia,895.0,3,2,3750000.0
5.0,house,Maitland,189.0,2,1,2500000.0
2.0,apartment,Cape Town City Centre,88.0,2,2,3295000.0
4.0,house,Camps Bay,996.0,2,1,14950000.0
8.0,house,Bishopscourt,7.0,8,6,0
3.0,apartment,Kenilworth,104.0,1.5,2,1750000.0
3.0,house,Stonehurst Mountain Estate,300.0,3.5,2,6500000.0
1.0,apartment,Sea Point,98.0,1,1,5250000.0
2.0,apartment,Claremont,81.0,2,2,1995000.0
1.0,apartment,Green Point,48.0,1,2,2895000.0
1.0,apartment,Rondebosch,1.0,1,1,3300000.0
2.0,apartment,Sea Point,97.0,1.5,1,3695000.0
2.0,apartment,Rondebosch,78.0,1,1,1695000.0
5.0,house,Oranjezicht,490.0,4,1,11800000.0
5.0,house,Oranjezicht,490.0,4,1,11800000.0
5.0,house,Newlands,1.0,5,3,17995000.0
2.0,apartment,Sea Point,104.0,2,1,4350000.0
3.0,apartment,Mouille Point,202.0,3,2,29000000.0
2.0,apartment,Sea Point,83.0,2,1,3385000.0
4.0,house,Tokai,533.0,5.5,2,28500000.0
6.0,house,Constantia,8.0,4,3,28000000.0
2.0,apartment,Sea Point,145.0,2.5,2,7995000.0
4.0,house,St James,596.0,3,2,12900000.0
1.0,apartment,Gardens,63.0,1,1,1730000.0
3.0,apartment,Sea Point,198.0,2.5,2,15995000.0
3.0,apartment,Green Point,166.0,2,2,8500000.0
1.0,apartment,Cape Town City Centre,65.0,1,1,2950000.0
6.0,house,Wynberg Upper,343.0,1,7,2600000.0
5.0,house,Higgovale,916.0,6.5,2,48000000.0
4.0,house,Camps Bay,595.0,4.5,2,19995000.0
1.0,apartment,Cape Town City Centre,48.0,1,1,1475000.0
1.0,apartment,Rondebosch,62.0,1,1,1675000.0
5.0,house,Higgovale,916.0,6.5,2,48000000.0
2.0,apartment,Cape Town City Centre,77.0,2,1,3850000.0
1.0,apartment,Woodstock,53.0,1,1,1495000.0
3.0,house,Claremont,351.0,2,1,3850000.0
5.0,house,Stonehurst Mountain Estate,1.0,5,4,15000000.0
3.0,house,Nooitgedacht,160.0,2.5,1,2295000.0
4.0,house,Camps Bay,300.0,4.5,2,25850000.0
2.0,apartment,Maitland,56.0,1,2,650000.0
3.0,apartment,Sea Point,146.0,2,1,4999000.0
3.0,house,Kenilworth,445.0,2,2,2695000.0
4.0,house,Bishopscourt,3.0,3.5,10,13500000.0
2.0,apartment,Rondebosch,69.0,1,3,2850000.0
3.0,apartment,Sea Point,110.0,1,1,2375000.0
3.0,house,Camps Bay,208.0,3,2,8995000.0
4.0,house,Newlands,1.0,3,3,9450000.0
1.0,apartment,Cape Town City Centre,39.0,1,1,2395000.0
2.0,apartment,Observatory,73.0,2,2,2650000.0
1.0,apartment,Cape Town City Centre,43.0,1,1,1950000.0
3.0,house,Camps Bay,926.0,2,4,14900000.0
4.0,house,Bishopscourt,3.0,3.5,10,13500000.0
2.0,apartment,Mouille Point,120.0,2,1,5900000.0
2.0,house,Wynberg Upper,257.0,2,1,2600000.0
1.0,apartment,Cape Town City Centre,39.0,1,1,2395000.0
2.0,apartment,Observatory,73.0,2,2,2650000.0
1.0,apartment,Cape Town City Centre,43.0,1,1,1950000.0
3.0,house,Camps Bay,926.0,2,4,14900000.0
2.0,apartment,Mouille Point,120.0,2,1,5900000.0
2.0,house,Wynberg Upper,257.0,2,1,2600000.0
1.0,apartment,Claremont,42.0,1,1,1475000.0
1.0,apartment,Oranjezicht,40.0,1,1,2495000.0
1.0,apartment,Claremont Upper,67.0,1,1,2499999.0
3.0,apartment,Sea Point,221.0,2.5,2,16800000.0
3.0,apartment,Wynberg Upper,123.0,2,1,2395000.0
3.0,apartment,Foreshore,354.0,3.5,2,11750000.0
1.0,apartment,Claremont Upper,67.0,1,1,2499999.0
3.0,apartment,Sea Point,221.0,2.5,2,16800000.0
3.0,apartment,Wynberg Upper,123.0,2,1,2395000.0
3.0,apartment,Foreshore,354.0,3.5,2,11750000.0
3.0,apartment,Sea Point,168.0,2.5,2,8795000.0
3.0,apartment,Camps Bay,210.0,3,2,23500000.0
7.0,house,Tamboerskloof,1.0,5,3,17700000.0
4.0,house,Constantia,342.0,3,1,7250000.0
3.0,house,Camps Bay,1.0,3.5,2,13500000.0
6.0,house,Walmer Estate,311.0,4.5,2,4200000.0
3.0,apartment,Wynberg Upper,123.0,2,1,2395000.0
3.0,house,Nieuwe Steenberg,288.0,4,2,9994000.0
2.0,apartment,Camps Bay,131.0,2.5,2,9769250.0
2.0,apartment,Diep River,62.0,1,1,1150000.0
2.0,apartment,Cape Town City Centre,66.0,2,4,2295000.0
7.0,house,Crawford,437.0,3,5,2950000.0
1.0,apartment,Cape Town City Centre,65.0,1,1,2300000.0
3.0,house,Plumstead,266.0,2,1,2250000.0
2.0,apartment,Tamboerskloof,73.0,1,1,3050000.0
3.0,house,Muizenberg,449.0,2,2,2295000.0
2.0,apartment,Cape Town City Centre,66.0,2,4,2295000.0
3.0,house,Plumstead,496.0,3,1,2950000.0
3.0,apartment,Cape Town City Centre,137.0,2,2,3800000.0
2.0,apartment,Cape Town City Centre,72.0,1,1,2430000.0
5.0,house,Rondebosch East,496.0,3,3,2250000.0
3.0,house,Plumstead,266.0,2,1,2250000.0
2.0,apartment,Tamboerskloof,73.0,1,1,3050000.0
3.0,house,Muizenberg,449.0,2,2,2295000.0
2.0,apartment,Cape Town City Centre,66.0,2,4,2295000.0
3.0,house,Muizenberg,449.0,2,2,2295000.0
3.0,house,Plumstead,496.0,3,1,2950000.0
3.0,apartment,Cape Town City Centre,137.0,2,2,3800000.0
2.0,apartment,Cape Town City Centre,72.0,1,1,2430000.0
5.0,house,Rondebosch East,496.0,3,3,2250000.0
2.0,apartment,Rosebank,83.0,1,1,1699000.0
1.0,house,Muizenberg,43.0,1,1,895000.0
2.0,apartment,Green Point,103.0,2,2,3950000.0
1.0,apartment,Cape Town City Centre,51.0,1,1,1899000.0
2.0,apartment,Fresnaye,87.0,1,1,6895000.0
2.0,apartment,Higgovale,206.0,2,1,8500000.0
4.0,house,Muizenberg,495.0,2.5,7,6900000.0
2.0,apartment,Rondebosch,75.0,1,3,2895000.0
2.0,apartment,Tamboerskloof,92.0,2,1,2295000.0
2.0,apartment,Sea Point,76.0,1,1,2995000.0
4.0,house,Green Point,584.0,2,2,8950000.0
1.0,apartment,Plumstead,32.0,1,2,950000.0
5.0,house,Camps Bay,1.0,4,2,13995000.0
3.0,house,Marina Da Gama,581.0,2,2,2850000.0
1.0,apartment,Oranjezicht,49.0,1,1,1895000.0
1.0,apartment,Waterfront,116.0,1,1,10995000.0
0,apartment,Clifton,45.0,1,1,6500000.0
1.0,apartment,Rondebosch,47.0,1,1,1600000.0
6.0,house,Constantia,6.0,6,4,32000000.0
6.0,house,Pinelands,1.0,4,3,7995000.0
4.0,house,Newlands,372.0,4,2,5200000.0
6.0,house,Constantia,6.0,6,4,32000000.0
2.0,apartment,Sea Point,106.0,2,2,5950000.0
3.0,house,Muizenberg,76.0,1,1,1500000.0
4.0,house,St James,760.0,3,1,9950000.0
3.0,house,Constantia,2.0,3,6,11950000.0
3.0,house,Wynberg Upper,396.0,1,1,2795000.0
3.0,house,Newlands,817.0,2,4,7800000.0
0,apartment,Cape Town City Centre,45.0,1,1,2100000.0
3.0,house,Rondebosch,216.0,4,2,7931100.0
4.0,house,Newlands,372.0,4,2,5200000.0
6.0,house,Constantia,6.0,6,4,32000000.0
2.0,apartment,Sea Point,106.0,2,2,5950000.0
3.0,apartment,Sea Point,175.0,3,2,6900000.0
3.0,house,Muizenberg,76.0,1,1,1500000.0
4.0,house,St James,760.0,3,1,9950000.0
3.0,house,Constantia,2.0,3,6,11950000.0
3.0,house,Wynberg Upper,396.0,1,1,2795000.0
0,apartment,Cape Town City Centre,45.0,1,1,2100000.0
3.0,house,Rondebosch,216.0,4,2,7931100.0
5.0,house,Constantia,837.0,5,1,5450000.0
3.0,apartment,Sea Point,175.0,3,2,6900000.0
2.0,apartment,Sea Point,109.0,1.5,1,5500000.0
3.0,apartment,Sea Point,110.0,1,1,2375000.0
1.0,apartment,Sea Point,65.0,1,1,4017550.0
4.0,house,Rondebosch,641.0,4,5,5550000.0
2.0,apartment,Maitland,56.0,1,2,650000.0
3.0,house,Newlands,346.0,3.5,2,7995000.0
4.0,house,Newlands,570.0,3.5,2,6200000.0
2.0,apartment,Rondebosch,69.0,1,3,2850000.0
4.0,house,Camps Bay,555.0,2.5,1,9250000.0
3.0,house,Camps Bay,208.0,3,2,8995000.0
3.0,house,Camps Bay,595.0,2,1,9900000.0
1.0,apartment,Cape Town City Centre,48.0,1,1,2195000.0
2.0,apartment,Sea Point,98.0,2,2,3250000.0
1.0,apartment,Claremont,42.0,1,1,1475000.0
2.0,apartment,Fresnaye,87.0,1,1,6895000.0
3.0,house,Newlands,346.0,3.5,2,7995000.0
4.0,house,Constantia,7.0,4,6,29500000.0
2.0,house,Fresnaye,173.0,2.5,2,8500000.0
2.0,apartment,Muizenberg,45.0,1,1,860000.0
3.0,apartment,Gardens,315.0,3.5,2,11500000.0
2.0,apartment,Rondebosch,125.0,2,2,4125500.0
3.0,house,Observatory,118.0,2.5,3,1995000.0
0,apartment,Cape Town City Centre,49.0,1,1,1550000.0
2.0,apartment,De Waterkant,112.0,2,2,8950000.0
2.0,apartment,De Waterkant,134.0,2.5,2,3495000.0
1.0,apartment,Cape Town City Centre,48.0,1,1,1995000.0
2.0,apartment,Green Point,91.0,2,2,3895000.0
1.0,apartment,Sea Point,65.0,1,1,4017550.0
4.0,house,Rondebosch,641.0,4,5,5550000.0
3.0,house,Newlands,346.0,3.5,2,7995000.0
4.0,house,Camps Bay,555.0,2.5,1,9250000.0
4.0,house,Newlands,570.0,3.5,2,6200000.0
1.0,apartment,Cape Town City Centre,48.0,1,1,2195000.0
3.0,house,Camps Bay,595.0,2,1,9900000.0
2.0,apartment,Sea Point,98.0,2,2,3250000.0
3.0,house,Plumstead,316.0,2,1,3295000.0
2.0,apartment,Green Point,102.0,2,2,5990000.0
2.0,apartment,Observatory,65.0,2,1,1795000.0
2.0,apartment,Gardens,61.0,1,2,2350000.0
3.0,house,Fresnaye,350.0,2,1,7950000.0
1.0,apartment,Cape Town City Centre,59.0,1,1,2550000.0
3.0,house,Fresnaye,350.0,2,1,7950000.0
5.0,house,Wetton,423.0,3,1,2950000.0
2.0,apartment,Muizenberg,43.0,1,1,735000.0
4.0,house,Newlands,1.0,2,8,7500000.0
2.0,apartment,Green Point,102.0,2,1,6300000.0
4.0,house,Constantia,1.0,3,2,14750000.0
1.0,apartment,Sea Point,61.0,1,1,2991550.0
2.0,apartment,Cape Town City Centre,72.0,1,1,2430000.0
2.0,apartment,Rosebank,83.0,1,1,1699000.0
3.0,apartment,Rosebank,111.0,1,2,1800000.0
3.0,house,Fresnaye,350.0,2,1,7950000.0
1.0,apartment,Cape Town City Centre,51.0,1,1,1899000.0
3.0,house,Wynberg Upper,399.0,3,2,5300000.0
2.0,apartment,Cape Town City Centre,73.0,2,2,3795000.0
4.0,house,Fresnaye,1.0,3,3,31950000.0
1.0,apartment,Cape Town City Centre,47.0,1,1,2250000.0
5.0,house,Constantia,2.0,5,3,13499000.0
5.0,house,Constantia,2.0,5,3,13499000.0
5.0,house,Claremont,665.0,3.5,2,5999999.0
5.0,house,Camps Bay,1.0,7,5,57000000.0
2.0,apartment,Muizenberg,82.0,1,1,1775000.0
1.0,house,Plumstead,146.0,2.5,2,1000000.0
1.0,apartment,Sea Point,61.0,1,1,2991550.0
3.0,apartment,Rosebank,111.0,1,2,1800000.0
1.0,apartment,De Waterkant,55.0,1,1,2995000.0
1.0,apartment,Wynberg,36.0,1,1,575000.0
2.0,apartment,Oranjezicht,126.0,2,2,6295000.0
1.0,apartment,De Waterkant,55.0,1,1,2699000.0
3.0,apartment,Sea Point,144.0,2,1,6395000.0
1.0,apartment,Cape Town City Centre,76.0,1,1,1995000.0
1.0,apartment,Green Point,68.0,1,1,2495000.0
6.0,house,Lansdowne,496.0,4,3,2790000.0
3.0,house,Newlands,219.0,4,2,7950000.0
3.0,house,Thornton,685.0,2,2,2600000.0
5.0,house,Constantia,9.0,5.5,15,49000000.0
2.0,apartment,Foreshore,99.0,2,1,7995000.0
3.0,house,Thornton,685.0,2,2,2600000.0
6.0,house,Lansdowne,496.0,4,3,2790000.0
3.0,house,Newlands,219.0,4,2,7950000.0
3.0,house,Thornton,685.0,2,2,2600000.0
5.0,house,Constantia,9.0,5.5,15,49000000.0
2.0,apartment,Foreshore,99.0,2,1,7995000.0
3.0,house,Newlands,644.0,3,2,8295000.0
3.0,apartment,Camps Bay,306.0,3,2,15950000.0
4.0,house,Newlands,495.0,3,3,5495000.0
2.0,apartment,Rondebosch,94.0,2,2,3295000.0
2.0,apartment,Diep River,69.0,1,1,1295000.0
2.0,apartment,Rondebosch,94.0,2,2,3295000.0
2.0,apartment,Diep River,69.0,1,1,1295000.0
1.0,apartment,Oranjezicht,47.0,1,1,2000000.0
3.0,apartment,Sea Point,227.0,3,2,17200000.0
2.0,apartment,Cape Town City Centre,126.0,2,2,11950000.0
4.0,house,Bishopscourt Village,450.0,3,2,4999000.0
1.0,apartment,Oranjezicht,47.0,1,1,2000000.0
3.0,house,Oranjezicht,942.0,2,4,20950000.0
2.0,apartment,Vredehoek,79.0,2,1,2700000.0
3.0,house,Claremont Upper,1.0,3,2,9800000.0
2.0,apartment,Cape Town City Centre,77.0,2,2,3750000.0
3.0,house,Lotus River,480.0,1,1,1250000.0
1.0,apartment,Cape Town City Centre,58.0,1,1,2995000.0
4.0,house,Plumstead,319.0,1.5,3,2795000.0
1.0,apartment,Cape Town City Centre,40.0,1,1,1990000.0
4.0,house,Newlands,873.0,5,3,6950000.0
4.0,house,Bakoven,930.0,4,2,30000000.0
1.0,apartment,Sea Point,68.0,1.5,1,3995000.0
2.0,apartment,Cape Town City Centre,77.0,2,1,3650000.0
4.0,house,Constantia,1.0,4,2,12250000.0
2.0,apartment,Waterfront,138.0,2,2,13995000.0
3.0,house,Kenilworth Upper,144.0,2,1,3450000.0
4.0,house,Llandudno,1.0,5,2,15500000.0
4.0,house,Kalk Bay,334.0,3,1,6395000.0
1.0,apartment,Rondebosch,70.0,1,1,2050000.0
2.0,apartment,Sea Point,80.0,1,1,2795000.0
4.0,house,Bakoven,930.0,4,2,30000000.0
1.0,apartment,Foreshore,75.0,1,1,2395000.0
3.0,apartment,Kenilworth Upper,190.0,2,2,3450000.0
0.0,apartment,Cape Town City Centre,36.0,1,1,950000.0
2.0,apartment,Green Point,78.0,1,2,2995000.0
2.0,apartment,Cape Town City Centre,155.0,2.5,1,4195000.0
4.0,house,Constantia,911.0,2.5,2,4695000.0
4.0,house,Camps Bay,595.0,4,4,10999000.0
4.0,house,Constantia,911.0,2.5,2,4695000.0
4.0,house,Camps Bay,595.0,4,4,10999000.0
3.0,house,Kalk Bay,500.0,3,2,7950000.0
2.0,apartment,Green Point,101.0,2,2,5990000.0
3.0,apartment,Foreshore,393.0,3.5,2,20500000.0
2.0,apartment,Rondebosch Village,71.0,2,1,3500000.0
5.0,house,Meadowridge,694.0,3.5,3,3695000.0
2.0,apartment,Newlands,66.0,1,1,1350000.0
4.0,house,Pinelands,1.0,3,2,4500000.0
3.0,apartment,Sea Point,222.0,3.5,2,19435950.0
10.0,house,Bantry Bay,1.0,7,4,89900000.0
2.0,apartment,Gardens,82.0,1,1,3795000.0
1.0,apartment,Green Point,56.0,1,1,1795000.0
4.0,house,Muizenberg,442.0,3,3,2800000.0
6.0,house,Kenilworth Upper,1.0,4,2,10500000.0
2.0,apartment,Sea Point,109.0,1.5,1,5500000.0
1.0,apartment,Sea Point,80.0,1,1,4650000.0
4.0,house,Morning Star,1.0,3,2,3990000.0
2.0,apartment,Sea Point,77.0,2,1,3950000.0
10.0,house,Bantry Bay,1.0,7,4,89900000.0
2.0,apartment,Gardens,82.0,1,1,3795000.0
1.0,apartment,Green Point,56.0,1,1,1795000.0
4.0,house,Muizenberg,442.0,3,3,2800000.0
6.0,house,Kenilworth Upper,1.0,4,2,10500000.0
2.0,apartment,Sea Point,109.0,1.5,1,5500000.0
1.0,apartment,Sea Point,80.0,1,1,4650000.0
4.0,house,Morning Star,1.0,3,2,3990000.0
11.0,house,Woodstock,220.0,2,2,4800000.0
2.0,apartment,Sea Point,77.0,2,1,3950000.0
1.0,apartment,Cape Town City Centre,82.0,1,1,2275000.0
3.0,house,Rondebosch East,496.0,1,1,2995000.0
5.0,house,Constantia,2.0,5,8,13900000.0
2.0,apartment,Green Point,102.0,2,1,5800000.0
3.0,apartment,Sea Point,254.0,3,2,18990000.0
2.0,apartment,Woodstock,64.0,1,2,2950000.0
3.0,apartment,Camps Bay,226.0,3,2,25980000.0
2.0,apartment,Fresnaye,109.0,2,2,4995000.0
2.0,apartment,Green Point,102.0,2,2,6385000.0
1.0,apartment,Observatory,50.0,1,1,1990000.0
1.0,apartment,Sea Point,65.0,1,1,3495000.0
3.0,apartment,Sea Point,462.0,3,3,24900000.0
2.0,apartment,Gardens,122.0,2,2,4350000.0
2.0,apartment,Tokai,79.0,2,1,1950000.0
4.0,house,Kalk Bay,311.0,3,1,5900000.0
3.0,house,Plumstead,661.0,2,2,3895000.0
4.0,apartment,Camps Bay,393.0,4.5,2,19500000.0
2.0,apartment,Cape Town City Centre,87.0,2,2,4100000.0
4.0,apartment,Camps Bay,393.0,4.5,2,19500000.0
4.0,house,Constantia,2.0,4,2,8850000.0
1.0,apartment,Three Anchor Bay,62.0,1,1,3420000.0
3.0,apartment,Muizenberg,79.0,2,1,1195000.0
2.0,apartment,Sea Point,157.0,2,2,15950000.0
4.0,house,Constantia,2.0,4,2,8850000.0
1.0,apartment,Three Anchor Bay,62.0,1,1,3420000.0
3.0,apartment,Muizenberg,79.0,2,1,1195000.0
2.0,apartment,Sea Point,157.0,2,2,15950000.0
2.0,apartment,De Waterkant,71.0,2,1,6640000.0
2.0,apartment,Three Anchor Bay,59.0,1,1,2800000.0
2.0,apartment,Three Anchor Bay,107.0,1,1,7800000.0
2.0,apartment,Plumstead,84.0,1,1,1495000.0
3.0,apartment,Sea Point,275.0,3,2,21500000.0
1.0,apartment,Foreshore,55.0,1,1,3950000.0
3.0,house,Grassy Park,643.0,2,3,1930000.0
2.0,house,Higgovale,213.0,2,2,5995000.0
4.0,house,Constantia,1.0,4,2,13995000.0
3.0,apartment,Bantry Bay,138.0,2,3,25750000.0
2.0,apartment,Ferness Estate,59.0,1,2,1100000.0
2.0,apartment,Sea Point,76.0,1,1,3350000.0
2.0,apartment,Wynberg,80.0,1,1,1350000.0
2.0,apartment,Sea Point,102.0,1.5,1,6990000.0
3.0,apartment,Cape Town City Centre,393.0,3,2,19995000.0
10.0,house,Bantry Bay,1.0,7,4,89900000.0
3.0,apartment,Zonnebloem,140.0,2.5,3,2999000.0
3.0,house,Camps Bay,227.0,3,3,10950000.0
2.0,apartment,Waterfront,150.0,2.5,2,13995000.0
1.0,apartment,Cape Town City Centre,48.0,1,2,2250000.0
3.0,house,Diep River,77.0,1,2,1350000.0
4.0,house,Higgovale,479.0,5,2,12200000.0
6.0,house,Kenilworth Upper,1.0,4,2,10500000.0
2.0,apartment,Sea Point,109.0,1.5,1,5500000.0
3.0,house,Claremont Upper,551.0,3,2,6599500.0
3.0,house,Diep River,77.0,1,2,1350000.0
2.0,apartment,Cape Town City Centre,65.0,2,1,1895000.0
2.0,apartment,Maitland,55.0,1,1,685000.0
2.0,apartment,Three Anchor Bay,120.0,2,2,5995000.0
2.0,apartment,Observatory,71.0,2,1,2250000.0
2.0,apartment,Gardens,141.0,2,2,4500000.0
4.0,house,Newlands,1.0,4,5,17950000.0
2.0,apartment,Zonnebloem,78.0,2,1,1995000.0
6.0,house,Camps Bay,474.0,6,2,30995000.0
2.0,apartment,Claremont Upper,81.0,2,1,2380000.0
3.0,apartment,Bantry Bay,156.0,2.5,2,7900000.0
2.0,apartment,Ferness Estate,59.0,1,2,1100000.0
3.0,apartment,Bantry Bay,156.0,2.5,2,7900000.0
2.0,apartment,Ferness Estate,59.0,1,2,1100000.0
2.0,apartment,Sea Point,76.0,1,1,3350000.0
2.0,apartment,Wynberg,80.0,1,1,1350000.0
3.0,house,Rondebosch East,710.0,1,4,3150000.0
2.0,apartment,Sea Point,102.0,1.5,1,6990000.0
2.0,apartment,Ferness Estate,59.0,1,2,1100000.0
3.0,apartment,Cape Town City Centre,393.0,3,2,19995000.0
